stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
49.224605,1,59995,-122.957702,10600,,,,Northbound Walker Ave @ Imperial Ave,0,BUS ZN
49.262416,1,50913,-123.06875,11606,,,,Commercial-Broadway Station @ Bay 5,0,BUS ZN
49.154475,2,59853,-122.590859,10606,,,,Northbound Glover Rd @ Rawlison Cres,0,BUS ZN
49.312833,1,54329,-123.040448,11600,,,,Southbound Brooksbank Ave @ E Keith Rd,0,BUS ZN
49.26251,1,59604,-122.742419,10604,,,,Southbound Riverside Dr @ Riverside Close,0,BUS ZN
49.154497,1,59854,-122.591044,10605,,,,Southbound Glover Rd @ Rawlison Cres,0,BUS ZN
49.233182,1,52054,-123.18528,2071,,,,Northbound Dunbar St @ W 43 Ave,0,BUS ZN
49.231041,1,52053,-123.185323,2070,,,,Northbound Dunbar St @ SW Marine Dr,0,BUS ZN
49.11122,1,61551,-122.685449,11609,,,,Eastbound 60 Ave @ Enterprise Way,0,BUS ZN
49.133456,1,61477,-123.096357,11608,,,,Westbound Steveston Hwy @ Coppersmith Place,0,BUS ZN
49.266459,1,52058,-123.129345,2075,,,,Westbound Lameys Mill Rd @ Sitka Square,0,BUS ZN
49.266191,1,52057,-123.120109,2074,,,,Heather Square @ Bay 1,0,BUS ZN
49.292923,1,59399,-122.782894,11959,,,,Westbound David Ave @ Pipeline Rd,0,BUS ZN
49.293012,1,59283,-122.756359,11958,,,,Westbound David Ave @ Coast Meridian Rd,0,BUS ZN
49.256321,1,61898,-122.782572,11955,,,,Northbound Shaughnessy St @ Central Ave,0,BUS ZN
49.294891,1,59278,-122.771517,11957,,,,Westbound David Ave @ Shaughnessy St,0,BUS ZN
49.281867,1,61845,-122.756128,11956,,,,Southbound Coast Meridian Rd @ Chelsea Ave,0,BUS ZN
49.28896,1,61585,-122.756098,11951,,,,Southbound Coast Meridian Rd @ Mason Ave,0,BUS ZN
49.292425,1,59285,-122.756078,11950,,,,Southbound Coast Meridian Rd @ David Ave,0,BUS ZN
49.253331,1,59145,-122.770088,11953,,,,Westbound McLean Ave @ Taylor St,0,BUS ZN
49.292731,1,59400,-122.78232,11952,,,,Eastbound David Ave @ Pipeline Rd,0,BUS ZN
49.258332,1,61291,-122.753993,11318,,,,Westbound Lougheed Hwy @ Dominion Ave,0,BUS ZN
49.082361,1,55397,-122.820319,11313,,,,Northbound King George Blvd @ 44 Ave,0,BUS ZN
49.151339,1,60854,-122.668413,11312,,,,Southbound 200 St @ 82 Ave,0,BUS ZN
49.2198,2,60723,-122.665955,10736,,,,Southbound 200 St @ Maple Meadows Way,0,BUS ZN
49.248754,1,60658,-123.093756,12978,,,,Westbound King Edward Ave @ St. George St,0,BUS ZN
49.260169,1,60849,-123.138574,12976,,,,Northbound Granville St @ W 13th Ave,0,BUS ZN
49.237881,1,60783,-123.128082,12977,,,,Southbound Oak St @ W 37 Ave,0,BUS ZN
49.225716,1,60732,-123.100866,12974,,,,Westbound E 49 Ave @ Main St,0,BUS ZN
49.234819,1,60744,-123.115931,12975,,,,Northbound Cambie St @ W 40 Ave,0,BUS ZN
49.278146,1,60662,-122.911827,12972,,,,SFU Transit Exchange @ Bay 4,0,BUS ZN
49.211145,1,60593,-123.09365,12971,,,,Westbound SE Marine Dr @ Poplar St,0,BUS ZN
49.077381,1,57013,-122.669279,7081,,,,Northbound 200 St @ 41 Ave,0,BUS ZN
49.082473,1,57015,-122.668852,7083,,,,Northbound 200 St @ 44 Ave,0,BUS ZN
49.078704,1,57014,-122.669191,7082,,,,Northbound 200 St @ 42 Ave,0,BUS ZN
49.089851,1,57017,-122.668443,7085,,,,Northbound 200 St @ 48 Ave,0,BUS ZN
49.084948,1,57016,-122.668753,7084,,,,Northbound 200 St @ 45A Ave,0,BUS ZN
49.098377,1,57019,-122.66807,7087,,,,Eastbound 53 Ave @ 200 St,0,BUS ZN
49.093927,1,57018,-122.668476,7086,,,,Northbound 200 St @ 50 Ave,0,BUS ZN
49.09888,1,57021,-122.656676,7089,,,,Northbound 204 St @ 53 Ave,0,BUS ZN
49.098386,1,57020,-122.663943,7088,,,,Eastbound 53 Ave @ 201A St,0,BUS ZN
49.155986,1,56434,-123.180967,6495,,,,Northbound No. 1 Rd @ Blundell Rd,0,BUS ZN
49.153619,1,56433,-123.181039,6494,,,,Northbound No. 1 Rd @ Pacemore Ave,0,BUS ZN
49.163193,1,56436,-123.181104,6497,,,,Northbound No. 1 Rd @ Granville Ave,0,BUS ZN
49.159478,1,56435,-123.181044,6496,,,,Northbound No. 1 Rd @ Moresby Dr,0,BUS ZN
49.146236,1,56430,-123.181176,6491,,,,Northbound No. 1 Rd @ Osmond Ave,0,BUS ZN
49.143253,1,56429,-123.181243,6490,,,,Northbound No. 1 Rd @ Peterson Gate,0,BUS ZN
49.150592,1,56432,-123.181142,6493,,,,Northbound No. 1 Rd @ Youngmore Rd,0,BUS ZN
49.148662,1,56431,-123.181218,6492,,,,Northbound No. 1 Rd @ Francis Rd,0,BUS ZN
49.170053,1,56438,-123.180474,6499,,,,Eastbound Westminster Hwy @ Forsyth Cres,0,BUS ZN
49.16624,1,56437,-123.18111,6498,,,,Northbound No. 1 Rd @ Tucker Ave,0,BUS ZN
49.184574,1,56884,-123.123787,6949,,,,Eastbound Cambie Rd @ Garden City Rd,0,BUS ZN
49.184576,1,56883,-123.126465,6948,,,,Eastbound Cambie Rd @ Odlin Cres,0,BUS ZN
49.140658,1,56878,-123.108713,6943,,,,Eastbound Williams Rd @ Aquila Rd,0,BUS ZN
49.140666,1,56877,-123.113709,6942,,,,Eastbound Williams Rd @ No. 4 Rd,0,BUS ZN
49.140717,1,56876,-123.118719,6941,,,,Eastbound Williams Rd @ Severn Dr,0,BUS ZN
49.105854,1,57510,-123.074317,7583,,,,Southbound Admiral Blvd @ Commodore Dr,0,BUS ZN
49.140618,2,56881,-123.097504,6946,,,,Eastbound Williams Rd @ Seacote Rd,0,BUS ZN
49.140632,1,56880,-123.101839,6945,,,,Eastbound Williams Rd @ Shell Rd,0,BUS ZN
49.140638,1,56879,-123.103716,6944,,,,Eastbound Williams Rd @ Shell Rd,0,BUS ZN
49.207431,1,50757,-123.1404,8394,,,,Northbound Granville St @ W 71 Ave,0,BUS ZN
49.281716,1,58707,-123.016137,8396,,,,Northbound MacDonald Ave @ Albert St,0,BUS ZN
49.336579,1,54350,-123.072813,4398,,,,Westbound W Queens Rd @ Lonsdale Ave,0,BUS ZN
49.336596,1,54351,-123.077606,4399,,,,Westbound W Queens Rd @ Chesterfield Ave,0,BUS ZN
49.313586,1,54343,-123.058096,4391,,,,Westbound E Keith Rd @ Grand Blvd West,0,BUS ZN
49.313621,1,54344,-123.060974,4392,,,,Westbound E Keith Rd @ Moody Ave,0,BUS ZN
49.31366,1,54345,-123.063643,4393,,,,Westbound E Keith Rd @ Ridgeway Ave,0,BUS ZN
49.314553,1,54346,-123.067727,4394,,,,Westbound E Keith Rd @ St. Andrews Ave,0,BUS ZN
49.31592,1,54347,-123.070798,4395,,,,Westbound E Keith Rd @ St. Georges Ave,0,BUS ZN
49.272363,1,58280,-123.096638,1366,,,,Westbound Terminal Ave @ 300 Block,0,BUS ZN
49.279703,1,53162,-122.801564,3196,,,,Northbound Johnson St @ Packard Ave,0,BUS ZN
49.270771,1,51353,-123.087153,1364,,,,Westbound Terminal Ave @ Begg St,0,BUS ZN
49.271779,1,51354,-123.093108,1365,,,,Westbound Terminal Ave @ Thornton St,0,BUS ZN
49.264845,1,51351,-123.077316,1362,,,,Northbound Clark Dr @ E 6th Ave,0,BUS ZN
49.268147,1,51352,-123.077256,1363,,,,Northbound Clark Dr @ E 3rd Ave,0,BUS ZN
49.260268,1,51349,-123.077343,1360,,,,Northbound Clark Dr @ E 11 Ave,0,BUS ZN
49.262754,1,51350,-123.077367,1361,,,,Northbound Clark Dr @ E Broadway,0,BUS ZN
49.271749,1,51357,-123.077197,1368,,,,Northbound Clark Dr @ Grant St,0,BUS ZN
49.274264,1,51358,-123.077153,1369,,,,Northbound Clark Dr @ William St,0,BUS ZN
49.354125,1,53985,-123.032306,4026,,,,Eastbound McNair Dr @ Ramsay Rd,0,BUS ZN
49.353357,1,53986,-123.027464,4027,,,,Southbound Hoskins Rd @ 4600 Block,0,BUS ZN
49.351061,2,53983,-123.037599,4024,,,,Northbound Mountain Hwy @ Coleman St,0,BUS ZN
49.352364,1,53984,-123.035816,4025,,,,Eastbound McNair Dr @ Tourney Rd,0,BUS ZN
49.346443,2,53981,-123.037761,4022,,,,Northbound Mountain Hwy @ Kilmer Rd,0,BUS ZN
49.34824,1,53982,-123.037691,4023,,,,Northbound Mountain Hwy @ Dempsey Rd,0,BUS ZN
49.342824,2,53979,-123.037874,4020,,,,Northbound Mountain Hwy @ Dovercourt Rd,0,BUS ZN
49.344599,1,53980,-123.037824,4021,,,,Northbound Mountain Hwy @ Doran Rd,0,BUS ZN
49.35039,1,53987,-123.028456,4028,,,,Southbound Hoskins Rd @ Coleman St,0,BUS ZN
49.347793,1,53988,-123.027939,4029,,,,Eastbound Dempsey Rd @ Hoskins Rd,0,BUS ZN
49.185927,1,60283,-123.135488,11380,,,,Southbound No. 3 Rd @ Yaohan Access Rd,0,BUS ZN
49.180026,1,56551,-123.136477,11381,,,,Northbound No. 3 Rd @ Leslie Rd,0,BUS ZN
49.166706,1,61348,-123.141002,11382,,,,Southbound Minoru Blvd @ Murdoch Ave,0,BUS ZN
49.163531,1,61335,-123.134652,11384,,,,Anderson Rd @ Buswell St,0,BUS ZN
49.169358,1,56452,-123.136381,11385,,,,Northbound No. 3 Rd @ Saba Rd,0,BUS ZN
49.186808,1,60284,-123.1343,11386,,,,Northbound No. 3 Rd @ Yaohan Access Rd,0,BUS ZN
49.17237,1,56453,-123.136488,11387,,,,Northbound No. 3 Rd @ Ackroyd Rd,0,BUS ZN
49.174387,1,58196,-123.136617,11388,,,,Lansdowne Station @ Bay 1,0,BUS ZN
49.308434,1,53954,-123.059819,3995,,,,Eastbound E 3rd St @ Moody Ave,0,BUS ZN
49.308441,1,53953,-123.062174,3994,,,,Eastbound E 3rd St @ Ridgeway Ave,0,BUS ZN
49.234837,1,50296,-123.179482,299,,,,Westbound W 41 Ave @ Blenheim St,0,BUS ZN
49.234822,1,50293,-123.170847,296,,,,Westbound W 41 Ave @ Mackenzie St,0,BUS ZN
49.23482,1,50294,-123.173542,297,,,,Westbound W 41 Ave @ Carnarvon St,0,BUS ZN
49.234767,2,50291,-123.163165,294,,,,Westbound W 41 Ave @ Larch St,0,BUS ZN
49.23481,1,50292,-123.167912,295,,,,Westbound W 41 Ave @ Macdonald St,0,BUS ZN
49.234721,1,50290,-123.160343,293,,,,Westbound W 41 Ave @ Vine St,0,BUS ZN
49.234633,1,50288,-123.152449,291,,,,Westbound W 41 Ave @ Maple St,0,BUS ZN
49.222301,1,52418,-122.931933,2442,,,,Southbound 6th St @ 15 Ave,0,BUS ZN
49.221046,1,52419,-122.930356,2443,,,,Southbound 6th St @ 13 Ave,0,BUS ZN
49.224881,1,52416,-122.935179,2440,,,,Southbound 6th St @ 18 Ave,0,BUS ZN
49.22347,1,52417,-122.9334,2441,,,,Southbound 6th St @ 16 Ave,0,BUS ZN
49.209881,1,52422,-122.916356,2446,,,,Southbound 6th St @ 4th Ave,0,BUS ZN
49.208345,1,52423,-122.914425,2447,,,,Southbound 6th St @ 3rd Ave,0,BUS ZN
49.211482,1,52421,-122.918365,2445,,,,Southbound 6th St @ 5th Ave,0,BUS ZN
49.20683,1,52424,-122.912514,2448,,,,Southbound 6th St @ Queens Ave,0,BUS ZN
49.216571,1,57791,-122.59162,7865,,,,Westbound Lougheed Hwy @ 228 St,0,BUS ZN
49.212774,1,57790,-122.585764,7864,,,,Westbound 116 Ave @ Lougheed Hwy,0,BUS ZN
49.21313,1,59423,-122.580605,7863,,,,Westbound 116 Ave @ 231B St,0,BUS ZN
49.216427,1,57788,-122.579348,7862,,,,Southbound 232 St @ 118 Ave,0,BUS ZN
49.220006,1,57787,-122.579336,7861,,,,Southbound 232 St @ Dewdney Trunk Rd,0,BUS ZN
49.223671,1,57786,-122.579319,7860,,,,Southbound 232 St @ 122 Ave,0,BUS ZN
49.233083,1,61298,-122.841895,12521,,,,Southbound Brunette Ave @ Hillside Ave,0,BUS ZN
49.212845,1,57795,-122.585416,7869,,,,Eastbound 116 Ave @ Lougheed Hwy,0,BUS ZN
49.215426,2,57794,-122.589702,7868,,,,Eastbound Lougheed Hwy @ 228 St,0,BUS ZN
49.038412,1,56318,-122.844911,6378,,,,Eastbound 20 Ave @ 136 St,0,BUS ZN
49.038443,1,56319,-122.840107,6379,,,,Eastbound 20 Ave @ 138 St,0,BUS ZN
49.291372,1,58878,-122.824052,10171,,,,Southbound Noons Creek Dr @ Dogwood Place,0,BUS ZN
49.038863,2,56310,-122.878485,6370,,,,Southbound 124 St @ Indian Fort Dr,0,BUS ZN
49.034897,2,56311,-122.875484,6371,,,,Southbound Ocean Park Rd @ 18 Ave,0,BUS ZN
49.031259,2,56312,-122.871273,6372,,,,Eastbound 16 Ave @ 126A St,0,BUS ZN
49.364696,2,53643,-123.102814,12122,,,,Northbound Nancy Greene Way @ Woodchuck Place,0,BUS ZN
49.304307,1,61690,-122.838479,12125,,,,Northbound East Rd @ 1400 Block,0,BUS ZN
49.038461,2,56315,-122.859432,6375,,,,Eastbound 20 Ave @ 131 St,0,BUS ZN
49.038458,1,56316,-122.855244,6376,,,,Eastbound 20 Ave @ Amble Greene Dr,0,BUS ZN
49.03845,1,56317,-122.850457,6377,,,,Eastbound 20 Ave @ 134 St,0,BUS ZN
49.267676,1,59479,-122.756,10141,,,,Northbound Coast Meridian Rd @ Coquitlam Ave,0,BUS ZN
49.24518,2,53700,-122.762542,10142,,,,Southbound Broadway St @ Industrial Ave,0,BUS ZN
49.09569,2,59849,-122.623945,10413,,,,Eastbound Fraser Hwy @ 216 St,0,BUS ZN
49.167956,1,59534,-122.975056,10144,,,,Eastbound Westminster Hwy @ Hwy 91 Offramp,0,BUS ZN
49.228417,1,59006,-122.790545,10411,,,,Westbound Citadel Dr @ Capital Court,0,BUS ZN
49.118876,1,59891,-122.735903,10149,,,,Westbound 64 Ave @ 176 St,0,BUS ZN
49.118797,1,59897,-122.755909,10148,,,,Eastbound 64 Ave @ 168 St,0,BUS ZN
49.301023,1,58853,-122.822467,9328,,,,Eastbound Panorama Dr @ Stoneridge Lane,0,BUS ZN
49.298124,1,58837,-122.80636,9322,,,,Westbound Panorama Dr @ 2900 Block,0,BUS ZN
49.190815,2,59204,-122.53984,9632,,,,Southbound Jackson Rd @ 104 Ave,0,BUS ZN
49.299,1,58856,-122.818864,9326,,,,Westbound Panorama Dr @ Greenstone Court,0,BUS ZN
49.300229,1,58866,-122.820359,9327,,,,Westbound Panorama Dr @ Eagle Mountain Dr,0,BUS ZN
49.307225,1,58068,-122.785878,9324,,,,Southbound Pinetree Way @ Plateau Blvd,0,BUS ZN
49.297671,1,58867,-122.8162,9325,,,,Westbound Panorama Dr @ Noons Creek Dr,0,BUS ZN
49.100663,1,58554,-122.668233,8941,,,,Eastbound Michaud Cres @ 200 St,0,BUS ZN
49.098853,1,58553,-122.668599,8940,,,,Northbound 200 St @ 53 Ave,0,BUS ZN
49.102161,1,58556,-122.663872,8943,,,,Westbound Michaud Cres @ 201A St,0,BUS ZN
49.090089,1,58558,-122.660288,8945,,,,Westbound Grade Cres @ 203 St,0,BUS ZN
49.100891,1,58557,-122.667991,8944,,,,Westbound Michaud Cres @ 200 St,0,BUS ZN
49.09207,1,58559,-122.667275,8946,,,,Westbound Grade Cres @ 200 St,0,BUS ZN
49.067859,1,58562,-122.658409,8949,,,,Northbound 204 St @ 36 Ave,0,BUS ZN
49.072159,1,58561,-122.669651,8948,,,,Southbound 200 St @ 38A Ave,0,BUS ZN
49.268601,1,53354,-122.803119,3391,,,,Northbound Ranch Park Way @ Spuraway Ave,0,BUS ZN
49.20405,1,51425,-122.914885,1437,,,,Northbound 8th St @ Royal Ave,0,BUS ZN
49.270618,1,53355,-122.803095,3392,,,,Northbound Ranch Park Way @ Norman Ave,0,BUS ZN
49.268123,1,53358,-122.795197,3395,,,,Westbound Dewdney Trunk Rd @ Irvine St,0,BUS ZN
49.275316,1,53357,-122.79883,3394,,,,Coquitlam Central Station @ Bay 9,0,BUS ZN
49.221906,1,51611,-123.041297,1623,,,,Southbound Kerr St @ E 52 Ave,0,BUS ZN
49.278022,2,53172,-122.819531,3206,,,,Westbound Barnet Hwy @ Falcon Dr,0,BUS ZN
49.225373,1,51976,-123.08761,1993,,,,Eastbound E 49 Ave @ Prince Albert St,0,BUS ZN
49.227481,1,51608,-123.041563,1620,,,,Southbound Rupert St @ Kerr St,0,BUS ZN
49.225278,1,51978,-123.080946,1995,,,,Eastbound E 49 Ave @ Sherbrooke St,0,BUS ZN
49.225337,1,51977,-123.084766,1994,,,,Eastbound E 49 Ave @ Windsor St,0,BUS ZN
49.218403,1,51613,-123.041467,1625,,,,Southbound Kerr St @ E 56 Ave,0,BUS ZN
49.219855,1,51612,-123.041405,1624,,,,Southbound Kerr St @ E 54 Ave,0,BUS ZN
49.22514,1,51982,-123.068504,1999,,,,Eastbound E 49 Ave @ Commercial St,0,BUS ZN
49.225164,1,51981,-123.071276,1998,,,,Eastbound E 49 Ave @ Argyle St,0,BUS ZN
49.216166,1,51617,-123.034529,1629,,,,Southbound Butler St @ Rosemont Dr,0,BUS ZN
49.215571,1,51616,-123.036746,1628,,,,Eastbound Rosemont Dr @ 3200 Block,0,BUS ZN
49.199941,1,53497,-122.948853,3535,,,,22nd Street Station @ Bay 3,0,BUS ZN
49.267617,1,52831,-122.953438,2860,,,,Southbound Duthie Ave @ Halifax St,0,BUS ZN
49.26513,1,52832,-122.953467,2861,,,,Southbound Duthie Ave @ Camarillo Place,0,BUS ZN
49.263035,1,52833,-122.953487,2862,,,,Southbound Duthie Ave @ Gibson St,0,BUS ZN
49.261553,2,52834,-122.953511,2863,,,,Southbound Duthie Ave @ Broadway,0,BUS ZN
49.237706,1,50554,-123.139593,559,,,,Southbound Granville St @ W 37 Ave,0,BUS ZN
49.261184,1,52837,-122.948215,2866,,,,Eastbound Broadway @ Phillips Place,0,BUS ZN
49.26086,1,52838,-122.940876,2867,,,,Eastbound Broadway @ Lawrence Dr,0,BUS ZN
49.260851,1,52839,-122.936395,2868,,,,Eastbound Broadway @ Lake City Way,0,BUS ZN
49.252623,1,52840,-122.913354,2869,,,,Westbound Lougheed Hwy @ Gaglardi Way,0,BUS ZN
49.241525,1,50552,-123.139454,557,,,,Southbound Granville St @ W 33 Ave,0,BUS ZN
49.254178,1,50545,-123.13903,550,,,,Southbound Granville St @ Angus Dr,0,BUS ZN
49.205416,1,51426,-122.9166,1438,,,,Northbound 8th St @ Queens Ave,0,BUS ZN
49.126139,1,55405,-122.844106,5458,,,,Eastbound 68 Ave @ King George Blvd,0,BUS ZN
49.245543,1,51189,-123.065671,1198,,,,Westbound Kingsway @ Victoria Dr,0,BUS ZN
49.23303,1,51182,-123.046378,1191,,,,Westbound E 41 Ave @ Killarney St,0,BUS ZN
49.233057,1,51181,-123.043713,1190,,,,Westbound E 41 Ave @ Rupert St,0,BUS ZN
49.235237,1,51184,-123.038053,1193,,,,Westbound Kingsway @ McKinnon St,0,BUS ZN
49.232858,1,51183,-123.049155,1192,,,,Westbound E 41 Ave @ Earles St,0,BUS ZN
49.236114,1,51186,-123.04296,1195,,,,Westbound Kingsway @ Rupert St,0,BUS ZN
49.235933,1,51185,-123.041047,1194,,,,Westbound Kingsway @ Spencer St,0,BUS ZN
49.238483,1,51188,-123.050491,1197,,,,Westbound Kingsway @ Rhodes St,0,BUS ZN
49.236931,1,51187,-123.046942,1196,,,,Westbound Kingsway @ Fairmont St,0,BUS ZN
49.33557,1,54205,-123.065638,4251,,,,Eastbound E 29 St @ St. Andrews Ave,0,BUS ZN
49.335578,1,54204,-123.068457,4250,,,,Eastbound E 29 St @ St. Georges Ave,0,BUS ZN
49.335533,2,54207,-123.058455,4253,,,,Eastbound E 29 St @ Brand St,0,BUS ZN
49.335549,1,54206,-123.061435,4252,,,,Eastbound E 29 St @ St. Kilda Ave,0,BUS ZN
49.335461,1,54209,-123.049508,4255,,,,Eastbound E 29 St @ William Ave,0,BUS ZN
49.335508,1,54208,-123.0542,4254,,,,Eastbound E 29 St @ Tempe Glen Dr,0,BUS ZN
49.335409,1,54211,-123.043403,4257,,,,Eastbound E 29 St @ Fromme Rd,0,BUS ZN
49.335422,2,54210,-123.045671,4256,,,,Eastbound E 29 St @ St. Christophers Rd,0,BUS ZN
49.051291,1,55479,-122.801422,5533,,,,Southbound 152 St @ King George Blvd,0,BUS ZN
49.052656,1,55478,-122.801373,5532,,,,Southbound 152 St @ 28 Ave,0,BUS ZN
49.055838,1,55477,-122.801331,5531,,,,Southbound 152 St @ 29A Ave,0,BUS ZN
49.05333,1,55476,-122.803395,5530,,,,Southbound King George Blvd @ 28 Ave,0,BUS ZN
49.038079,1,55483,-122.801352,5537,,,,Southbound 152 St @ 20 Ave,0,BUS ZN
49.041716,1,55482,-122.801327,5536,,,,Southbound 152 St @ 22 Ave,0,BUS ZN
49.045126,1,55481,-122.801341,5535,,,,Southbound 152 St @ 24 Ave,0,BUS ZN
49.048714,1,55480,-122.80135,5534,,,,Southbound 152 St @ 26 Ave,0,BUS ZN
49.034509,1,55485,-122.803621,5539,,,,Southbound Martin Dr @ E Southmere Cres,0,BUS ZN
49.036259,1,55484,-122.801323,5538,,,,Southbound 152 St @ 19 Ave,0,BUS ZN
49.244894,1,50454,-123.127493,458,,,,Northbound Oak St @ Devonshire Cres,0,BUS ZN
49.247506,1,50455,-123.12749,459,,,,Northbound Oak St @ W 27 Ave,0,BUS ZN
49.092966,1,57283,-122.609489,7356,,,,Eastbound 50 Ave @ 221A St,0,BUS ZN
49.12636,1,56511,-123.186626,6572,,,,Eastbound Chatham St @ 4th Ave,0,BUS ZN
49.258459,1,59961,-122.729332,12213,,,,Westbound Dominion Ave @ Fremont Connector,0,BUS ZN
49.127034,1,56516,-123.181327,6577,,,,Southbound No. 1 Rd @ Broadway St,0,BUS ZN
49.133688,1,56513,-123.179685,6574,,,,Eastbound Steveston Hwy @ No. 1 Rd,0,BUS ZN
49.129951,1,56514,-123.181369,6575,,,,Southbound No. 1 Rd @ Georgia St,0,BUS ZN
49.126496,1,56517,-123.184059,6578,,,,Steveston Exchange @ Bay 3,0,BUS ZN
49.125117,1,56518,-123.180317,6579,,,,Eastbound Moncton St @ No. 1 Rd,0,BUS ZN
49.048392,1,56160,-122.867241,6220,,,,Northbound 128 St @ 25 Ave,0,BUS ZN
49.220653,1,57621,-122.529157,7694,,,,Northbound 250 St @ Dewdney Trunk Rd,0,BUS ZN
49.288595,1,50446,-123.0434,450,,,,Eastbound McGill St @ N Renfrew St,0,BUS ZN
49.220317,2,57623,-122.540672,7696,,,,Westbound Dewdney Trunk Rd @ 246 St,0,BUS ZN
49.220346,2,57624,-122.545522,7697,,,,Westbound Dewdney Trunk Rd @ 244 St,0,BUS ZN
49.22024,2,57617,-122.54905,7690,,,,Eastbound Dewdney Trunk Rd @ 243 St,0,BUS ZN
49.220204,2,57618,-122.539955,7691,,,,Eastbound Dewdney Trunk Rd @ 246 St,0,BUS ZN
49.2202,2,57619,-122.534132,7692,,,,Eastbound Dewdney Trunk Rd @ 248 St,0,BUS ZN
49.220217,1,57620,-122.531689,7693,,,,Eastbound Dewdney Trunk Rd @ 24900 Block,0,BUS ZN
49.053555,1,56166,-122.880091,6226,,,,Westbound Sullivan St @ Beecher St,0,BUS ZN
49.220375,2,57625,-122.55105,7698,,,,Westbound Dewdney Trunk Rd @ 243 St,0,BUS ZN
49.22044,1,57626,-122.557826,7699,,,,Westbound Dewdney Trunk Rd @ 240 St,0,BUS ZN
49.275497,1,53795,-122.756033,3834,,,,Northbound Coast Meridian Rd @ Laurier Ave,0,BUS ZN
49.288825,2,50449,-123.044601,453,,,,Westbound McGill St @ N Renfrew St,0,BUS ZN
49.271562,1,53792,-122.756007,3831,,,,Northbound Coast Meridian Rd @ Prairie Ave,0,BUS ZN
49.038784,1,57124,-122.669252,9025,,,,Northbound 200 St @ 20 Ave,0,BUS ZN
49.237021,1,50451,-123.12785,455,,,,Northbound Oak St @ W 38 Ave,0,BUS ZN
49.241748,1,50453,-123.12769,457,,,,Northbound Oak St @ W 33 Ave,0,BUS ZN
49.234095,1,60397,-123.129021,12669,,,,Westbound W 41 Ave @ Oak St,0,BUS ZN
49.021886,2,57449,-123.09076,7522,,,,Northbound English Bluff Rd @ 1000 Block,0,BUS ZN
49.024643,2,57450,-123.089938,7523,,,,Eastbound 12 Ave @ English Bluff Rd,0,BUS ZN
49.016574,1,57447,-123.091452,7520,,,,Northbound English Bluff Rd @ 7A Ave,0,BUS ZN
49.019336,1,57448,-123.0907,7521,,,,Northbound English Bluff Rd @ Gale Dr,0,BUS ZN
49.025109,2,57453,-123.058317,7526,,,,Northbound Beach Grove Rd @ 12 Ave,0,BUS ZN
49.028121,2,57454,-123.057296,7527,,,,Northbound Beach Grove Rd @ Whitcomb Place,0,BUS ZN
49.024635,1,57451,-123.085062,7524,,,,Eastbound 12 Ave @ Cliff Dr,0,BUS ZN
49.024625,2,57452,-123.079113,7525,,,,Eastbound 12 Ave @ 52 St,0,BUS ZN
49.247813,1,50367,-123.185322,371,,,,Southbound Dunbar St @ W 27 Ave,0,BUS ZN
49.249684,1,50366,-123.185302,370,,,,Southbound Dunbar St @ W King Edward Ave,0,BUS ZN
49.243962,1,50369,-123.185351,373,,,,Southbound Dunbar St @ W 31 Ave,0,BUS ZN
49.031977,1,57456,-123.055959,7529,,,,Westbound 16 Ave @ Beach Grove Rd,0,BUS ZN
49.240149,2,50371,-123.185397,375,,,,Southbound Dunbar St @ W 35 Ave,0,BUS ZN
49.242056,1,50370,-123.185368,374,,,,Southbound Dunbar St @ W 33 Ave,0,BUS ZN
49.236105,1,50373,-123.18543,377,,,,Southbound Dunbar St @ W 39 Ave,0,BUS ZN
49.238349,1,50372,-123.185425,376,,,,Southbound Dunbar St @ W 37 Ave,0,BUS ZN
49.234646,1,60404,-123.03528,12665,,,,Northbound Joyce St @ Church St,0,BUS ZN
49.192988,1,60436,-123.18071,12662,,,,YVR Domestic Departures  @ Level Three,0,BUS ZN
49.23467,1,60396,-123.173495,12663,,,,Eastbound W 41 Ave @ Carnarvon St,0,BUS ZN
49.260557,1,60417,-123.12041,12712,,,,Westbound W 12th Ave @ Heather St,0,BUS ZN
49.260482,1,60418,-123.11559,12713,,,,Westbound W 12th Ave @ Cambie St,0,BUS ZN
49.260622,1,60415,-123.124667,12710,,,,Westbound W 12th Ave @ Laurel St,0,BUS ZN
49.260394,1,60416,-123.120306,12711,,,,Eastbound W 12th Ave @ Heather St,0,BUS ZN
49.167722,1,60483,-123.136073,12716,,,,Richmond-Brighouse Station @ Bay 1,0,BUS ZN
49.167573,1,60482,-123.135771,12717,,,,Richmond-Brighouse Station @ Bay 2,0,BUS ZN
49.053895,2,56087,-122.873773,6145,,,,Eastbound Crescent Rd @ Tulloch Rd,0,BUS ZN
49.219331,1,52411,-122.949758,12715,,,,Eastbound Edmonds St @ Linden Ave,0,BUS ZN
49.045389,1,56091,-122.867489,6149,,,,Southbound 128 St @ 24 Ave,0,BUS ZN
49.047325,1,56090,-122.867469,6148,,,,Southbound 128 St @ 25 Ave,0,BUS ZN
49.212012,1,52442,-122.918751,10970,,,,Northbound 6th St @ 5th Ave,0,BUS ZN
49.253683,1,59314,-122.918013,10971,,,,Production Way Station @ Bay 1,0,BUS ZN
