from_trip_id,to_stop_id,from_stop_id,to_trip_id,transfer_type,min_transfer_time
,7591,7469,,2,120
,8756,8747,,0,240
,10253,10258,,2,300
,11277,11260,,2,300
,2397,8065,,0,240
,1187,1186,,0,240
,1308,1576,,0,240
,7468,7635,,0,240
,10468,11310,,2,360
,8066,2799,,0,240
,8642,8642,,0,240
,3825,3869,,2,420
,9452,5961,,0,240
,8674,9505,,0,240
,5093,5230,,0,240
,12900,12955,,0,240
,8040,31,,2,360
,1130,1254,,0,240
,2225,1266,,2,360
,9061,1892,,2,300
,7643,12234,,0,240
,11243,12716,,2,300
,4228,4228,,0,240
,3053,12235,,0,240
,6661,11932,,0,240
,5148,7639,,0,240
,847,1533,,0,240
,690,689,,0,240
,5067,5067,,0,240
,8064,11765,,0,240
,10835,9299,,0,240
,5961,9452,,0,240
,8680,8659,,2,120
,8542,11128,,0,240
,8535,8040,,2,300
,4611,8638,,0,240
,7503,7503,,0,240
,8854,6139,,0,240
,11221,11221,,0,240
,761,12669,,2,300
,1570,1061,,0,240
,9714,9714,,0,240
,972,8073,,2,300
,5601,6464,,0,240
,10399,985,,2,480
,663,11009,,0,240
,1231,11588,,0,240
,11009,663,,0,240
,2000,1258,,0,240
,3535,8052,,0,240
,7102,9306,,0,240
,12939,4845,,2,420
,8045,1572,,0,240
,4242,12693,,0,240
,8756,9952,,0,240
,3904,3904,,0,240
,11874,11876,,2,300
,35,8034,,2,480
,8573,8577,,0,240
,12232,3207,,2,360
,3518,3410,,0,240
,5667,6467,,0,240
,10891,10888,,0,240
,11253,11289,,0,240
,1877,1877,,0,240
,11253,11256,,0,240
,10648,10648,,0,240
,6068,6470,,0,240
,6305,6305,,0,240
,8854,5543,,2,360
,1276,1510,,2,300
,11588,8044,,0,240
,7804,12636,,2,300
,12205,6734,,2,300
14852300,3810,3810,14852255,4,0
,11941,12020,,0,240
,6204,6204,,0,240
,5052,5725,,0,240
,12900,12902,,0,240
,6971,6971,,0,240
,11229,12235,,0,240
,9291,11126,,0,240
,5311,5311,,0,240
,12816,317,,2,300
,6086,2409,,0,240
,4568,8036,,2,120
,10884,10884,,0,240
,10374,10196,,2,300
,8041,12535,,2,480
,11949,11949,,0,240
,1147,785,,2,360
,12956,12952,,0,240
,1461,2553,,0,240
,1615,1065,,0,240
,7469,6727,,0,240
,5769,10880,,0,240
,13056,5332,,2,300
,6080,6455,,0,240
,59,569,,2,300
,12332,8033,,2,120
,5954,5828,,0,240
,77,985,,2,420
,12655,10888,,0,240
,1307,1202,,2,360
,887,1143,,0,240
,7777,8028,,2,120
,7186,8936,,0,240
,12972,2836,,0,240
,5138,11129,,0,240
,10881,5122,,2,300
,701,669,,0,240
,4045,4045,,0,240
,6578,6483,,2,360
,7851,7851,,0,240
,12516,13056,,2,360
,12064,12065,,2,300
,5509,5593,,0,240
,1592,210,,0,240
,11715,11765,,0,240
,4961,4961,,0,240
,12626,744,,2,300
,1664,1664,,0,240
,12736,4010,,2,360
,1016,190,,2,300
,11204,2325,,2,300
,10339,10336,,0,240
,12900,12956,,0,240
,6174,6173,,2,300
,256,11622,,2,300
,7207,7214,,0,240
,8046,1832,,0,240
,6738,6738,,0,240
,7743,12498,,0,240
,5354,5354,,0,240
,1160,1139,,2,360
,5601,5621,,0,240
,8040,12681,,2,360
,717,12891,,0,240
,11277,11258,,2,300
,12548,11279,,2,360
,4456,4456,,0,240
,887,8622,,2,300
,7654,7732,,2,300
,6467,10880,,0,240
,1580,789,,0,240
,627,12586,,2,360
,11267,11256,,0,240
,7214,5352,,0,240
,5793,6467,,0,240
,202,199,,2,300
14866886,5975,5975,14866891,4,0
,11408,11405,,2,480
,1308,1537,,0,240
,5050,5040,,2,300
,6545,6888,,2,300
,9987,1622,,0,240
,5244,6080,,0,240
,6354,6354,,0,240
,8075,10591,,2,360
,8032,3334,,2,120
,12901,12952,,0,240
,7742,3869,,2,420
,11403,9136,,2,300
,12663,12671,,2,300
,3140,3548,,2,300
,6154,6214,,0,240
,11704,6340,,0,240
,3410,3518,,0,240
,11302,8078,,2,360
,8022,3822,,2,120
,4939,6455,,0,240
,8685,12227,,0,240
,1065,8046,,0,240
,12956,12898,,0,240
,301,1907,,0,240
,3769,12234,,0,240
,6111,6116,,0,240
,6802,11208,,0,240
,3334,3533,,0,240
,317,318,,2,300
,460,1522,,0,240
,11137,5918,,0,240
,11291,8800,,2,420
,8680,8679,,0,240
,2742,2742,,0,240
,5768,6456,,0,240
,11438,8034,,2,420
,8037,10866,,0,240
,11715,11710,,0,240
,9051,1361,,0,240
,10513,12026,,2,360
,2523,12406,,2,300
,7092,7091,,2,360
,8282,6706,,2,300
,4004,11600,,2,360
,3979,3968,,0,240
,78,11535,,2,360
,4073,4114,,0,240
,11606,972,,0,240
,3518,8820,,0,240
,5230,4845,,0,240
,8535,9307,,2,420
,744,646,,2,300
,6174,13013,,0,240
,13043,12669,,2,300
,10360,11277,,2,300
,1858,12826,,2,300
,358,13106,,0,240
,1875,3129,,0,240
,95,8034,,2,540
,4018,10879,,2,300
,4443,4443,,0,240
,5045,5122,,0,240
,10882,4018,,2,300
,11276,11260,,2,300
,10882,4228,,0,240
,2708,10235,,0,240
,7469,7635,,0,240
,6949,6532,,2,300
,11272,11523,,2,300
,8032,7643,,2,120
,1736,11674,,2,300
,12901,12955,,0,240
,6195,5543,,2,300
,6195,13013,,2,420
,1206,850,,2,360
,3842,3842,,0,240
,8754,8044,,2,360
,704,666,,0,240
,3058,3062,,0,240
,8697,10017,,2,300
,11808,11801,,0,240
,8747,10972,,0,240
,7827,12498,,0,240
,13007,12080,,2,300
,3159,13075,,2,180
,63,12869,,0,240
,1173,8068,,2,300
,12952,12956,,0,240
,9099,2170,,0,240
,6730,12207,,2,600
,8759,1401,,2,360
,8077,31,,2,300
,9376,11964,,0,240
,2160,1327,,2,600
,1769,11200,,2,300
,13096,13096,,0,240
,7095,7166,,0,240
,415,10513,,2,360
,4670,4647,,0,240
,1254,1079,,0,240
,6683,8381,,2,360
,9136,9136,,0,240
14833502,678,678,14830380,4,0
,7643,8021,,2,120
,8051,2799,,0,240
,8051,2692,,0,240
,989,10865,,0,240
,11272,4882,,2,420
,12229,3155,,0,240
,10914,10948,,0,240
,11632,256,,0,240
,9658,9658,,0,240
,11535,8038,,2,600
,2917,2860,,2,300
,165,11020,,0,240
,1977,774,,0,240
,5045,5769,,0,240
,713,1347,,0,240
,11764,5494,,2,300
,4463,11645,,2,300
,2639,2261,,0,240
,11524,11524,,0,240
,181,181,,0,240
,10890,10888,,0,240
,779,779,,0,240
,8043,235,,0,240
,5700,5633,,0,240
,11861,5509,,0,240
,9129,12535,,0,240
,11589,8044,,2,300
,4500,4427,,2,420
,12104,10736,,2,360
,10141,10141,,0,240
,12716,11707,,2,300
,2477,8066,,0,240
,3023,10429,,0,240
,1643,9989,,0,240
,7214,7095,,0,240
,195,761,,2,300
,6124,6124,,0,240
,1158,1195,,0,240
,3975,3784,,0,240
,2429,2429,,0,240
,11129,8542,,0,240
,12380,11843,,2,360
,1187,1648,,0,240
,6340,5436,,2,300
,114,114,,0,240
,5891,6467,,0,240
,4471,4568,,0,240
,11247,12717,,2,360
,4164,4138,,2,300
,11354,11283,,2,300
,9567,6874,,0,240
,10067,3608,,2,480
,12974,151,,0,240
,4242,4568,,2,120
,12957,12952,,0,240
,3632,9441,,0,240
,3407,8797,,0,240
,7468,6727,,0,240
,994,10745,,0,240
,12639,12639,,0,240
,2959,3108,,0,240
,5743,5509,,0,240
,4887,405,,2,480
,2959,3117,,0,240
,160,11283,,2,300
,193,30,,2,540
,12952,12955,,0,240
,40,8038,,2,480
,3062,3058,,0,240
,8672,8755,,0,240
,95,189,,2,300
,8757,8659,,0,240
,12548,932,,2,420
,6006,6479,,0,240
,12953,12902,,0,240
,12946,8366,,0,240
,4881,8076,,2,420
,9582,6823,,0,240
,4326,4326,,0,240
,9505,8751,,2,300
,5034,5678,,0,240
,7743,8024,,2,60
,827,2231,,2,360
,10886,12793,,0,240
,2941,2847,,0,240
,4887,584,,2,480
,7658,12498,,0,240
,5021,5140,,0,240
,11311,11337,,2,300
,6215,6280,,2,300
,77,77,,0,240
,1202,1355,,0,240
,7635,6727,,0,240
,12869,63,,0,240
,5494,10880,,0,240
,11706,96,,2,420
,7680,7771,,2,300
,3822,8031,,2,120
,3394,3533,,0,240
,1244,503,,0,240
,12669,13043,,0,240
,8688,8691,,0,240
,9240,3903,,2,420
,10023,2590,,2,300
,3394,12235,,0,240
,10480,8074,,2,300
,972,11606,,2,300
,12713,485,,2,300
,4972,12794,,2,300
,12900,12952,,0,240
,11941,12230,,0,240
,5024,5024,,0,240
,2955,2860,,2,300
,7533,7446,,0,240
,11227,932,,2,420
,12640,12640,,0,240
,1120,2062,,0,240
,8672,8687,,0,240
,5127,5675,,0,240
,8044,11589,,2,300
,6060,5274,,2,300
,8367,12947,,0,240
,994,2051,,0,240
,11221,10360,,2,420
,11269,11289,,0,240
,655,1316,,0,240
,12955,12898,,0,240
,10694,1013,,2,600
,11402,11402,,0,240
,6116,6116,,0,240
,11811,11808,,0,240
,8657,8687,,0,240
,11229,12234,,0,240
,12291,3633,,2,300
,11250,11270,,0,240
,8059,12155,,0,240
,11280,10799,,2,300
,12497,12497,,0,240
,11283,12586,,2,300
,11289,11248,,0,240
,6060,10916,,2,360
,2671,12409,,0,240
,358,358,,0,240
,9174,10141,,0,240
,7357,10554,,2,300
,6174,6174,,0,240
,5435,5435,,0,240
,8041,985,,2,360
,12943,4961,,2,300
,10888,10890,,0,240
,5683,11132,,0,240
,8672,12227,,0,240
,8070,11674,,0,240
,8687,12147,,0,240
,7169,5360,,2,300
,8072,12556,,2,300
,2227,1337,,2,480
,12348,11429,,2,300
,1160,1160,,0,240
,2833,8049,,2,300
,11252,11286,,0,240
,9547,10148,,0,240
,6000,11858,,0,240
,56,11016,,0,240
,10971,8747,,0,240
,9551,1018,,0,240
,3533,3195,,0,240
,6908,6587,,2,300
,11288,11268,,0,240
,6280,6215,,0,240
,5437,5437,,0,240
,8754,11589,,0,240
,12902,12955,,0,240
,10245,2663,,0,240
,3334,3904,,0,240
,2860,2917,,2,360
,10926,1362,,2,480
,3944,9179,,2,300
,110,11113,,0,240
,12667,1254,,2,300
,4960,4960,,0,240
,91,10470,,2,360
,11113,59,,2,300
,11638,10591,,2,420
,5516,6459,,0,240
,12953,12956,,0,240
,10063,10063,,0,240
,313,10968,,2,360
14876719,7192,7192,14876705,4,0
,12138,8038,,2,480
,11799,11810,,0,240
,7635,6736,,0,240
,5723,5119,,0,240
,8759,12963,,2,360
,10468,11274,,2,420
,13013,6139,,2,300
,11712,8053,,0,240
,1031,12631,,2,300
,1846,11587,,2,420
,6174,5543,,2,360
,3906,3904,,0,240
,3816,3822,,0,240
,6874,9576,,2,300
,1337,2160,,2,480
,5262,5122,,0,240
,1379,12869,,2,300
,10893,10316,,2,360
,8575,10564,,0,240
,989,4459,,0,240
,11710,11765,,0,240
,12957,12951,,0,240
,12232,11259,,2,360
,8019,40,,2,480
,11227,12764,,2,360
,7827,7743,,0,240
,2325,2445,,2,240
14879802,9701,9701,14879912,4,0
,4342,4341,,0,240
,842,11010,,0,240
,10360,11260,,0,240
,857,857,,0,240
,6902,9576,,2,300
,8042,10591,,2,360
,1451,2472,,2,300
,5588,5588,,0,240
,8854,6088,,2,300
,5719,5052,,0,240
,3317,11402,,2,360
,60,60,,0,240
,797,718,,0,240
,8742,8742,,0,240
,11128,8542,,0,240
,1186,1648,,0,240
,2761,12406,,2,300
,9293,11126,,2,360
,584,2081,,0,240
,11134,5715,,0,240
,668,11623,,0,240
,12954,12952,,0,240
,2214,2214,,0,240
,8053,11714,,0,240
,1640,1663,,2,300
,5404,5404,,0,240
,202,287,,2,300
,3515,3593,,2,360
,2491,2417,,0,240
,9720,5815,,0,240
,256,11632,,0,240
,11243,6753,,0,240
,11775,5341,,0,240
,1076,1828,,0,240
,9952,8756,,0,240
,12681,30,,2,540
,7857,7851,,0,240
,6590,9580,,0,240
14905800,12213,12213,14905803,4,0
,11593,10673,,2,360
,10971,10972,,0,240
,678,955,,0,240
,2938,1870,,2,300
,12022,11940,,0,240
,5252,5148,,0,240
,12902,12956,,0,240
,12972,3129,,0,240
,9643,9643,,0,240
,906,1721,,0,240
,1320,1996,,0,240
,4516,4505,,0,240
,5555,5555,,0,240
,11811,11798,,0,240
,11310,11337,,2,360
,8758,8683,,0,240
,8041,96,,2,420
,12063,12066,,2,300
,2761,2717,,0,240
,11075,6051,,0,240
,2833,2671,,2,120
,10295,10295,,0,240
,8763,8044,,2,360
,11882,8060,,2,300
,7166,7259,,0,240
,11247,11294,,2,360
,6280,6153,,0,240
,8069,8443,,0,240
,2010,1641,,2,300
,3554,3418,,2,360
,12231,12020,,0,240
,7025,2227,,0,240
,9530,361,,2,360
,11295,13096,,2,360
,6548,6504,,2,300
,3478,8031,,2,120
,11134,5729,,0,240
,11706,11273,,2,360
,7214,12173,,2,300
,5148,5890,,0,240
,6600,6881,,0,240
,10429,10429,,2,120
,5021,5104,,0,240
,441,498,,2,300
,6195,6174,,2,300
,11858,5700,,0,240
,11940,12230,,0,240
,4972,12943,,2,300
,4722,10823,,0,240
,5474,11078,,2,360
,8573,8578,,0,240
,7095,7207,,0,240
,12949,11860,,0,240
,3394,7643,,0,240
,35,11303,,2,300
,6455,6080,,0,240
,8687,12227,,0,240
,3517,11543,,2,300
,857,8622,,0,240
,8366,12947,,0,240
,8283,8483,,2,300
,11268,11289,,0,240
,4045,4010,,2,300
,11526,8038,,2,600
,12954,12898,,0,240
,2477,2799,,0,240
,11114,9239,,0,240
,8752,8860,,0,240
,12173,7214,,0,240
,11810,11808,,0,240
,10028,8703,,2,480
,8074,234,,2,420
,3518,8847,,0,240
,11495,8075,,2,300
,81,3429,,2,480
,11281,10799,,2,300
,6195,6173,,2,300
,1170,1171,,2,480
,11542,75,,2,420
,1076,1833,,0,240
,774,2057,,0,240
,359,358,,0,240
,8854,6340,,2,300
,81,11534,,0,240
,3594,3449,,2,360
,1343,1320,,2,300
,2016,12409,,2,300
,7727,12498,,0,240
,8032,3204,,2,120
,11808,11798,,0,240
,9414,9282,,0,240
,5583,5623,,0,240
,12240,12241,,2,360
,898,728,,0,240
,331,11403,,2,360
,6921,6725,,0,240
,6838,6884,,0,240
,98,74,,0,240
,11251,11286,,0,240
,8563,8047,,0,240
,3904,8032,,2,120
,10972,8747,,0,240
,2039,1343,,2,300
,12818,10814,,2,300
,6479,6068,,0,240
,11289,11268,,0,240
,12536,12536,,0,240
,10880,10880,,0,240
,5633,5509,,0,240
,8673,9505,,0,240
,7108,7106,,0,240
,12240,11259,,2,360
,8022,3479,,2,600
,5561,5623,,0,240
,11878,11879,,2,360
,238,178,,0,240
,11289,11270,,0,240
,5122,5769,,0,240
,4678,4640,,0,240
,1697,906,,0,240
,7493,7493,,0,240
,12666,1186,,2,300
,10288,2663,,0,240
,12950,12956,,0,240
,6646,9580,,0,240
,8283,6781,,2,480
,4849,4915,,2,300
,10067,10067,,0,240
,10854,2396,,2,480
,12695,12155,,2,300
,8757,8680,,0,240
,5352,12173,,2,300
,11798,11810,,0,240
,2386,2396,,2,300
,12948,409,,2,360
,6195,6139,,2,300
,7576,7464,,0,240
,11941,8033,,2,120
,5059,11701,,2,480
,2028,1622,,0,240
,5463,5463,,0,240
,3153,3153,,0,240
,5553,6455,,0,240
,12793,12793,,0,240
,11695,11216,,0,240
,11861,5464,,0,240
,12495,12172,,2,360
,8056,10884,,2,300
,5793,5122,,0,240
,7166,5352,,0,240
,10914,8062,,0,240
,4340,12122,,0,240
,1550,1563,,0,240
,3375,8849,,0,240
,122,122,,0,240
,2836,3129,,0,240
,12375,12375,,0,240
,4939,4939,,0,240
,3064,3056,,2,300
,10745,11284,,2,300
,3479,3479,,0,240
,1833,1133,,2,300
,11807,11806,,0,240
,1832,1065,,0,240
,9720,5183,,2,480
14876335,8928,8928,14876453,4,0
,7357,8960,,2,300
,12411,12406,,2,360
,12168,646,,0,240
,955,497,,2,600
,3954,3314,,0,240
,8139,1387,,2,300
,639,1,,2,300
,12955,12952,,0,240
,12498,12498,,0,240
,7666,10310,,0,240
,10881,6456,,0,240
,3023,8051,,0,240
,35,35,,0,240
,10564,8577,,0,240
,1354,1576,,0,240
,463,11014,,2,300
,4514,4243,,0,240
,3218,3218,,0,240
,11302,77,,2,360
,10138,3984,,2,300
,8673,8674,,0,240
,5891,10880,,0,240
,4982,11630,,2,360
,1130,659,,0,240
,5287,5826,,2,300
,938,11303,,2,300
,12580,8025,,2,120
,5148,10914,,0,240
,12957,12898,,0,240
,8759,11874,,2,300
,5352,7214,,0,240
,6741,6921,,0,240
,10034,10972,,2,300
,12358,11792,,2,420
,10352,236,,2,300
,6223,6222,,0,240
,5262,11882,,0,240
,4353,4414,,2,360
,12625,744,,2,300
,3842,9365,,0,240
,5737,5693,,0,240
,11113,60,,0,240
,3890,3890,,0,240
,12410,8049,,0,240
,8022,3478,,2,120
,12478,10148,,2,300
,10921,8047,,0,240
,2692,8051,,0,240
,5528,5446,,2,360
,11810,11798,,0,240
,10947,10947,,0,240
,2692,8066,,0,240
,1410,2553,,0,240
,4463,4463,,0,240
,1852,1852,,0,240
,11387,6630,,2,360
,1709,8139,,0,240
,12972,12972,,0,240
,12230,12020,,0,240
,6004,5830,,0,240
,659,1079,,0,240
,4939,5997,,0,240
,10926,1300,,2,480
,11874,1401,,2,360
,10866,4459,,0,240
,8043,234,,2,300
,5542,5542,,0,240
,11943,12230,,0,240
,9397,3695,,2,300
,11858,5593,,0,240
,5285,6478,,0,240
,8574,8578,,0,240
,9665,9701,,0,240
,2479,2798,,0,240
,11639,12683,,2,300
,6340,11704,,2,420
,6915,6765,,0,240
,11606,8754,,2,300
,857,12749,,2,360
,4461,4461,,0,240
,8922,8922,,0,240
,12026,10513,,2,360
,11354,11282,,2,300
,3373,3373,,0,240
,2044,834,,0,240
,8756,10972,,0,240
,5250,5069,,0,240
,2761,8068,,2,300
,10029,8703,,2,420
,11256,11270,,0,240
,5890,10948,,0,240
,11801,11805,,0,240
,860,199,,2,300
,12794,12794,,0,240
,12212,12229,,0,240
,11664,5180,,2,480
,12229,3242,,2,300
,8897,2863,,2,300
,11718,11710,,0,240
,7533,7493,,0,240
,6095,9062,,2,300
,12516,11331,,2,300
,1478,1478,,0,240
,887,12749,,2,300
,437,437,,0,240
,6174,11704,,0,240
,381,12671,,2,300
,5725,5037,,0,240
,1685,8070,,0,240
,8035,40,,2,420
,11704,5543,,2,420
,6727,7468,,0,240
,3385,3822,,0,240
,8685,12147,,0,240
,9848,11613,,2,360
,11229,3334,,0,240
,10467,12026,,2,360
,797,650,,0,240
,5067,11130,,0,240
,10247,2677,,0,240
,12361,12600,,2,300
,8029,12498,,2,120
,3723,3723,,0,240
,3535,10929,,0,240
,6340,6174,,2,300
,646,12625,,2,300
,2539,8069,,0,240
,10881,10880,,0,240
,11337,11274,,2,360
,908,1754,,0,240
,4514,4301,,0,240
,1660,1660,,0,240
,6475,7102,,0,240
,11438,938,,2,360
,12735,12736,,0,240
,8673,8760,,0,240
,11295,11707,,2,360
,6080,5997,,0,240
,1329,12873,,0,240
,7495,7429,,0,240
,5583,5561,,0,240
,6174,5542,,0,240
,11247,12716,,2,360
,5629,5557,,0,240
,7727,8024,,2,120
,11288,11270,,0,240
,12949,5509,,0,240
,12738,12738,,0,240
,1143,857,,2,300
,7635,7591,,0,240
,392,860,,0,240
,12951,12956,,0,240
,5216,7635,,0,240
,4461,4656,,2,420
,5542,8854,,0,240
,5793,6456,,0,240
,361,317,,2,300
,11810,11805,,0,240
,9929,5860,,2,300
,59,322,,2,300
,12348,11426,,2,300
,10400,11441,,2,360
,3024,2955,,0,240
,10305,10305,,0,240
,7785,10305,,0,240
,5743,5633,,0,240
,361,12816,,2,300
,11710,8053,,0,240
,695,8045,,0,240
,5352,7207,,0,240
,1379,1379,,0,240
,3195,3533,,0,240
,1442,2263,,0,240
,3728,8031,,2,600
,9849,6987,,2,360
,354,354,,0,240
,1493,10755,,2,360
,4371,4065,,0,240
,3856,3878,,2,360
,5844,8061,,2,300
,11882,6467,,0,240
,10333,10342,,2,300
,8761,8860,,0,240
,5777,5777,,0,240
,12363,11794,,2,300
,8051,2477,,0,240
,11708,4468,,2,360
,7736,8030,,2,120
,5860,5860,,0,240
,11764,8060,,2,360
,2101,6949,,0,240
,2120,176,,0,240
,12375,409,,2,300
,8542,11129,,0,240
,96,1016,,2,480
,6139,6195,,2,360
,113,114,,2,300
,5667,8057,,0,240
,12410,12406,,2,300
,5593,5700,,0,240
,5074,4984,,0,240
,11542,11,,0,240
,6984,10929,,0,240
,5997,6455,,0,240
,6198,6198,,0,240
,4016,4016,,0,240
,11706,11706,,0,240
,10880,6456,,0,240
,2646,3536,,0,240
,6736,7635,,0,240
,11882,6456,,0,240
,3806,3385,,0,240
,12647,3394,,0,240
,11588,8754,,2,360
15073515,4817,4817,15073537,4,0
,11706,11523,,2,60
,12586,12975,,2,360
,5256,5250,,0,240
,3565,3449,,2,420
,11811,11802,,0,240
,11808,11802,,0,240
,3314,3954,,0,240
,5955,5801,,0,240
,5667,10881,,0,240
,11268,11268,,0,240
,4495,10399,,2,420
,4239,4239,,0,240
,3619,3619,,0,240
,1514,1039,,0,240
,11706,985,,0,240
,6777,6777,,0,240
,1168,2610,,0,240
,169,1583,,0,240
,1411,1411,,0,240
,9952,8747,,0,240
,5456,6459,,0,240
,5826,5288,,0,240
,2016,8068,,2,300
,811,761,,0,240
,12411,8049,,2,300
,11788,11289,,0,240
,182,10478,,2,300
,2016,8049,,2,300
,12319,12231,,0,240
,11023,1042,,0,240
,251,11020,,0,240
,2174,2214,,0,240
,97,11526,,2,300
,3548,3140,,2,300
,1175,1172,,2,480
,702,12982,,0,240
,12498,7743,,0,240
,8563,8563,,0,240
,1343,2039,,2,300
,1327,2227,,2,540
,12312,6534,,2,300
,9952,10971,,0,240
,4599,4599,,0,240
,4883,12535,,2,420
,11302,11441,,2,360
,8687,8691,,0,240
,10519,6840,,2,300
,11798,11808,,0,240
,1065,8071,,0,240
,10867,4459,,0,240
,8048,8443,,0,240
,1586,11280,,2,300
,8755,8687,,0,240
,11895,5007,,0,240
,11942,12230,,0,240
,8751,8673,,0,240
,2527,2489,,2,360
,8575,8578,,0,240
,11526,96,,0,240
,8020,10860,,2,120
,12163,4642,,2,300
,10888,10888,,0,240
,11606,8073,,2,300
,8685,8746,,0,240
,695,8072,,0,240
,1451,8644,,2,300
,6318,6318,,0,240
,60,11113,,0,240
,6139,5543,,0,240
,9567,6901,,2,900
,2692,2799,,0,240
,493,453,,2,360
,2613,2613,,0,240
,11130,5025,,2,300
,6608,6840,,2,420
,5117,5675,,0,240
,11678,11708,,2,300
,8073,11606,,2,300
,11664,10916,,2,480
,12953,12951,,0,240
,11364,6339,,0,240
,5117,5659,,0,240
,13043,811,,2,300
,12228,3242,,2,300
,6741,6942,,0,240
,650,718,,0,240
,4403,4569,,2,300
,5769,6467,,0,240
,5593,5509,,0,240
,4242,10865,,0,240
,8750,11878,,2,420
,2725,10329,,0,240
,8073,1231,,2,300
,713,1316,,0,240
,3046,3401,,2,480
,8028,12580,,2,120
,5997,4939,,0,240
,1743,1743,,0,240
,255,256,,0,240
,10885,10890,,0,240
,12826,12826,,0,240
,6630,6630,,0,240
,11976,7732,,0,240
,6038,6039,,2,360
,12196,9293,,2,420
,11707,12716,,2,300
,10247,10247,,0,240
,8535,4496,,2,300
,3361,3419,,0,240
,11788,11256,,0,240
,3411,3443,,0,240
,8049,12406,,0,240
,8368,12946,,2,360
,11266,11288,,0,240
,8797,3407,,0,240
,3906,8032,,2,120
,3943,3943,,0,240
,915,1092,,0,240
,2534,2534,,0,240
,5793,10881,,0,240
,11623,701,,0,240
,10892,10886,,0,240
,7666,10299,,2,420
,11882,10880,,0,240
,366,10968,,0,240
,1197,1197,,0,240
,10482,234,,2,300
,11932,6661,,0,240
,11707,11243,,2,300
,3904,12235,,0,240
,1679,9987,,0,240
,8749,10017,,0,240
,5444,5532,,2,300
,5553,5997,,0,240
,12823,12331,,2,420
,13077,11293,,2,300
,12952,12902,,0,240
,4505,4505,,0,240
,13077,6630,,2,360
,11707,11294,,2,300
,5830,5955,,0,240
,2098,6535,,2,300
,4750,10823,,0,240
,985,11523,,0,240
,12956,12956,,0,240
,5262,5769,,0,240
,4560,4360,,2,420
,11811,11805,,0,240
,1782,8742,,0,240
,405,4879,,2,480
,5794,5040,,2,360
,11759,11759,,0,240
,8057,10880,,0,240
,5828,5954,,0,240
,11901,11903,,0,240
,10468,11275,,2,420
,1018,1018,,0,240
,9952,10034,,0,240
,12866,11281,,2,300
,110,322,,0,240
,8936,8936,,0,240
,7187,7199,,2,360
,859,8038,,2,480
,8025,7768,,2,120
,1198,665,,0,240
,11567,3708,,2,360
,3062,3062,,0,240
,10961,10959,,2,300
,213,10966,,0,240
,5252,6458,,0,240
,2203,10929,,0,240
,1,613,,2,300
,11588,8763,,2,360
,8049,2717,,2,300
,5628,12944,,2,360
,3053,3334,,0,240
,11801,11806,,0,240
,8818,3411,,0,240
,6987,6969,,2,360
,1754,908,,0,240
14903697,4551,4551,14859408,4,0
,5256,5256,,0,240
,4495,8076,,2,360
,6884,6838,,2,300
,3927,3195,,0,240
,4845,5553,,0,240
,1793,1550,,0,240
,11113,110,,0,240
,1254,1130,,0,240
,12953,12952,,0,240
,11279,11088,,2,300
,938,8034,,2,420
,8065,10929,,0,240
,114,56,,0,240
,5507,5507,,0,240
,11589,8754,,2,300
,6175,6466,,0,240
,12721,329,,0,240
,11349,2051,,0,240
,10972,8756,,0,240
,659,709,,0,240
,3334,3334,,0,240
,12764,12764,,0,240
,11269,11268,,0,240
,8676,8755,,0,240
,1423,8644,,0,240
,1231,8073,,2,300
,8024,7827,,2,120
,3401,3532,,2,480
,1075,1133,,0,240
,3965,9255,,0,240
,2799,8066,,0,240
,11015,706,,0,240
,3333,12277,,0,240
,2553,1461,,0,240
,5526,5446,,2,360
,4608,4608,,0,240
,6843,6892,,2,300
,2523,12409,,2,300
,10468,11311,,2,300
,96,11526,,0,240
,11352,932,,2,360
,441,738,,2,600
,8978,2354,,0,240
,6139,8854,,0,240
,663,11015,,0,240
,1151,1307,,2,360
,4939,5553,,0,240
,12234,7643,,0,240
,8385,6951,,0,240
,11292,13007,,2,300
,12976,10967,,2,360
,11133,5729,,0,240
,1996,1996,,0,240
,10799,12866,,2,300
,1027,2062,,0,240
,3728,3059,,2,300
,9524,9547,,0,240
,11736,11739,,2,300
,542,584,,2,540
,11799,11808,,0,240
,11876,1401,,2,300
,911,1697,,0,240
,6563,6820,,0,240
,11473,585,,2,300
,3218,12935,,2,300
,5127,5659,,0,240
,96,96,,0,240
,8750,11876,,2,360
,12764,11221,,2,360
,10889,10888,,0,240
,3565,3448,,2,360
,8754,8916,,2,300
,5891,11882,,0,240
,10374,1362,,2,480
14854194,3944,3944,14854443,4,0
,9720,10916,,2,480
,5909,5813,,0,240
,6858,6563,,2,300
,1343,1996,,2,180
,7658,8024,,2,120
,329,545,,2,300
,5093,4845,,0,240
,124,1509,,0,240
,12952,12951,,0,240
,12210,12229,,0,240
,8854,6173,,2,360
,5900,5176,,0,240
,6988,6988,,0,240
,659,12667,,2,300
,5768,6467,,2,300
,12567,12963,,2,300
,3023,8066,,0,240
,797,12668,,2,300
,5651,11131,,0,240
,10799,1586,,0,240
,12827,12826,,2,300
,77,8034,,2,480
,8676,12227,,0,240
,5890,5148,,2,120
,7525,7525,,0,240
,6113,5285,,0,240
,11799,11806,,0,240
,1721,906,,0,240
,10130,10130,,0,240
,4360,4560,,2,480
,11267,11288,,0,240
